Satellite,époque,X,Y,Z
G9,2021-12-14 09:10:00,12041667.076006357,10200873.182425883,21284695.165802784
G9,2021-12-14 09:26:40,10996357.011943068,12658696.006980777,20516429.79868619
G9,2021-12-14 09:43:20,10129453.025809752,15053581.937373951,19311408.60631862
G9,2021-12-14 10:00:00,9440855.41838988,17321286.5144619,17695212.325442288
G9,2021-12-14 10:16:40,8918448.524647033,19400485.60238025,15702152.972667668
G9,2021-12-14 10:33:20,8538916.839445643,21235450.33454241,13374547.492411178
G9,2021-12-14 10:50:00,8269112.481729116,22778474.12223809,10761821.161517164
G9,2021-12-14 11:06:40,8067907.652209092,23991937.094377715,7919459.389368915
G9,2021-12-14 11:23:20,7888442.472000132,24849910.36784532,4907829.895061738
G9,2021-12-14 11:40:00,7680659.555506749,25339224.293960586,1790900.172016957
G9,2021-12-14 11:56:40,7394002.809140718,25459950.27169004,-1365122.430927942
G9,2021-12-14 12:13:20,6980149.954582922,25225273.648744803,-4493198.863105178
G9,2021-12-14 12:30:00,6395646.562458562,24660764.294459138,-7526884.462503663
G9,2021-12-14 12:46:40,5604314.047619811,23803080.20113737,-10401742.254903423
G9,2021-12-14 13:03:20,4579314.896775827,22698166.539223287,-13056713.0391365
G9,2021-12-14 13:20:00,3304774.838012602,21399036.628103483,-15435412.86415617
G9,2021-12-14 13:36:40,1776882.904402813,19963241.11909071,-17487330.21089107
G9,2021-12-14 13:53:20,4415.341744795442,18450146.370408155,-19168897.51052961
G9,2021-12-14 14:10:00,-1991343.1589809638,16918151.841686778,-20444414.47625593
G9,2021-12-14 14:26:40,-4177278.6905760122,15421978.957295347,-21286804.004432812
G9,2021-12-14 14:43:20,-6509697.039499386,14010160.197854314,-21678185.02011854
G9,2021-12-14 15:00:00,-8936084.439477054,12722847.390462942,-21610250.51267535
G9,2021-12-14 15:16:40,-11397298.042683126,11590042.773295902,-21084443.051526595
G9,2021-12-14 15:33:20,-13830083.581039105,10630336.152569076,-20111924.221542854
G9,2021-12-14 15:50:00,-16169802.114844874,9850207.306202564,-18713338.612114646
G9,2021-12-14 16:06:40,-18353237.73699708,9243925.846450157,-16918377.17819489
G9,2021-12-14 16:23:20,-20321354.092370387,8794052.284809053,-14765148.909503015
G9,2021-12-14 16:40:00,-22021869.789759308,8472515.37110504,-12299373.734522993
G9,2021-12-14 16:56:40,-23411531.153598998,8242213.247553957,-9573413.379103478
G9,2021-12-14 17:13:20,-24457974.925650805,8059060.871215001,-6645160.415686296
G9,2021-12-14 17:30:00,-25141092.847465694,7874384.718802074,-3576808.8903210666
G9,2021-12-14 17:46:40,-25453833.641508285,7637549.041881944,-433532.6082902714
G9,2021-12-14 18:03:20,-25402404.65070507,7298686.71910735,2717900.6947566564
G9,2021-12-14 18:20:00,-25005864.010718014,6811402.623695317,5810549.550776945
G9,2021-12-14 18:36:40,-24295123.326599933,6135318.658674592,8778722.751990544
G9,2021-12-14 18:53:20,-23311408.980607677,5238337.160977268,11559376.460965535
G9,2021-12-14 19:10:00,-22104256.027767885,4098512.870644911,14093454.391417013
G9,2021-12-14 19:26:40,-20729130.875213265,2705442.43565947,16327142.353116356
G9,2021-12-14 19:43:20,-19244796.511882007,1061103.5464769863,18213010.45140205
G9,2021-12-14 20:00:00,-17710546.121044282,-819897.8713979982,19711018.810003344
G9,2021-12-14 20:16:40,-16183436.915430348,-2910685.717053513,20789365.7539046
G9,2021-12-14 20:33:20,-14715655.732635831,-5173061.507279087,21425160.848986134
G9,2021-12-14 20:50:00,-13352141.37213187,-7558998.354634005,21604908.951315254
G9,2021-12-14 21:06:40,-12128576.192894222,-10012611.661782157,21324795.383873142
G9,2021-12-14 21:23:20,-11069841.738318723,-12472514.450311532,20590766.45684915
G9,2021-12-14 21:40:00,-10189010.961750172,-14874446.97356532,19418403.716134284
G9,2021-12-14 21:56:40,-9486924.03317903,-17154057.17688703,17832594.488900196
G9,2021-12-14 22:13:20,-8952366.90481211,-19249701.272996735,15867005.444160372
G9,2021-12-14 22:30:00,-8562843.089420652,-21105132.548116103,13563369.946051665
G9,2021-12-14 22:46:40,-8285900.798054943,-22671951.58668527,10970603.885826387
G9,2021-12-14 23:03:20,-8080951.0235763695,-23911702.197409324,8143768.360965626
G9,2021-12-14 23:20:00,-7901488.609027188,-24797513.956626646,5142900.940275348
G9,2021-12-14 23:36:40,-7697608.94519485,-25315213.701736204,2031740.217734559
G6,2021-12-14 00:00:00,-16090692.115991756,-2935964.5258106226,-20871779.3933102
G6,2021-12-14 00:16:40,-14366999.299509615,-5026194.719227752,-21705259.731136557
G6,2021-12-14 00:33:20,-12731323.564859258,-7280622.758032574,-22076786.597528517
G6,2021-12-14 00:50:00,-11229876.8987574,-9647042.855161607,-21978475.201889664
G6,2021-12-14 01:06:40,-9898530.581915442,-12065469.720119307,-21412413.042061944
G6,2021-12-14 01:23:20,-8761295.878587281,-14470715.844177844,-20390615.635262474
G6,2021-12-14 01:40:00,-7829389.650266396,-16795231.28159745,-18934772.53577299
G6,2021-12-14 01:56:40,-7100928.238951471,-18972072.364665736,-17075788.80637951
G6,2021-12-14 02:13:20,-6561263.072521763,-20937859.48408979,-14853131.28074345
G6,2021-12-14 02:30:00,-6183940.886643201,-22635584.33603234,-12313993.002459286
G6,2021-12-14 02:46:40,-5932241.657279883,-24017133.907441944,-9512293.086357282
G6,2021-12-14 03:03:20,-5761219.700557727,-25045411.665056683,-6507532.8369382
G6,2021-12-14 03:20:00,-5620149.2469272,-25695955.35222861,-3363532.183161982
G6,2021-12-14 03:36:40,-5455256.312819274,-25957974.61709699,-147073.24642715728
G6,2021-12-14 03:53:20,-5212604.844077803,-25834759.2767485,3073519.9506878774
G6,2021-12-14 04:10:00,-4840997.593369813,-25343439.04089836,6229835.091856547
G6,2021-12-14 04:26:40,-4294751.408903807,-24514106.51194119,9254827.133831011
G6,2021-12-14 04:43:20,-3536212.6056378176,-23388345.72129614,12084244.420850052
G6,2021-12-14 05:00:00,-2537890.569184622,-22017236.853485398,14657994.6413272
G6,2021-12-14 05:16:40,-1284106.0843187887,-20458932.75537359,16921421.358363576
G6,2021-12-14 05:33:20,227925.83004708216,-18775923.11812447,18826463.95148526
G6,2021-12-14 05:50:00,1987631.7114731167,-17032116.889463913,20332676.49787467
G6,2021-12-14 06:06:40,3971257.643961246,-15289881.850316646,21408084.29981361
G6,2021-12-14 06:23:20,6142682.414540361,-13607182.015331686,22029860.329855643
G6,2021-12-14 06:40:00,8454828.601091174,-12034948.556202568,22184807.719607063
G6,2021-12-14 06:56:40,10851605.969909647,-10614808.577527825,21869638.475324444
G6,2021-12-14 07:13:20,13270296.30438574,-9377278.864387292,21091042.789843466
G6,2021-12-14 07:30:00,15644267.818016367,-8340509.49308426,19865547.573383395
G6,2021-12-14 07:46:40,17905891.588951346,-7509635.993659702,18219167.09129239
G6,2021-12-14 08:03:20,19989522.7191325,-6876769.790181557,16186852.823121311
G6,2021-12-14 08:20:00,21834405.635473054,-6421626.262322979,13811753.789448906
G6,2021-12-14 08:36:40,23387366.29460439,-6112759.380516762,11144302.567073606
G6,2021-12-14 08:53:20,24605163.90800777,-5909342.8917269325,8241145.954530849
G6,2021-12-14 09:10:00,25456390.74885439,-5763411.85006658,5163942.671821118
G6,2021-12-14 09:26:40,25922829.918886583,-5622456.159854766,1978053.4857111569
G6,2021-12-14 09:43:20,26000206.6555983,-5432240.814943377,-1248848.352557904
G6,2021-12-14 10:00:00,25698297.62846542,-5139716.526875509,-4448216.578744378
G6,2021-12-14 10:16:40,25040393.315298658,-4695879.997261459,-7552090.307469416
G6,2021-12-14 10:33:20,24062139.469077643,-4058445.443603255,-10494539.880601235
G6,2021-12-14 10:50:00,22809813.36094817,-3194198.026704482,-13213068.993027952
G6,2021-12-14 11:06:40,21338117.455362514,-2080915.1059666593,-15649942.952587103
G6,2021-12-14 11:23:20,19707596.118440855,-708762.0053931754,-17753414.676678024
G6,2021-12-14 11:40:00,17981798.77272502,918905.8235788848,-19478822.413867984
G6,2021-12-14 11:56:40,16224324.751437087,2785373.9482772686,-20789536.113762826
G6,2021-12-14 12:13:20,14495890.440226126,4861042.8856999595,-21657732.750107627
G6,2021-12-14 12:30:00,12851557.915034128,7104523.690603937,-22064984.62635424
G6,2021-12-14 12:46:40,11338256.30441426,9464304.54093546,-22002648.662484534
G6,2021-12-14 13:03:20,9992712.941857181,11880910.57230192,-21472048.792063486
G6,2021-12-14 13:20:00,8839891.722720357,14289455.813811123,-20484447.819461524
G6,2021-12-14 13:36:40,7892011.873854126,16622467.437177375,-19060809.34208139
G6,2021-12-14 13:53:20,7148192.7101517,18812849.505070478,-17231354.582379416
G6,2021-12-14 14:10:00,6594740.168301584,20796846.60272772,-15034923.15157552
G6,2021-12-14 14:26:40,6206060.350502423,22516867.496822923,-12518150.82702322
G6,2021-12-14 14:43:20,5946155.401700662,23924035.334973034,-9734481.302155297
G6,2021-12-14 15:00:00,5770629.191853433,24980343.62412923,-6743032.4811402215
G6,2021-12-14 15:16:40,5629105.812821081,25660315.750918202,-3607341.14617746
G6,2021-12-14 15:33:20,5467944.01981191,25952089.288393833,-394012.6222877723
G6,2021-12-14 15:50:00,5233116.436894617,25857873.67076208,2828695.698133394
G6,2021-12-14 16:06:40,4873114.329216175,25393759.700095735,5992326.520454525
G6,2021-12-14 16:23:20,4341737.436757558,24588890.32154608,9029679.181475148
G6,2021-12-14 16:40:00,3600633.8437589128,23484032.64316336,11876239.11687415
G6,2021-12-14 16:56:40,2621466.8570076507,22129619.776998162,14471549.476664476
G6,2021-12-14 17:13:20,1387603.786705073,20583356.3346124,16760495.485709138
G6,2021-12-14 17:30:00,-104755.52812118456,18907502.09561906,18694474.20379695
G6,2021-12-14 17:46:40,-1846065.767832064,17165963.497428745,20232424.989253007
G6,2021-12-14 18:03:20,-3813564.653948008,15421331.471077092,21341699.11481628
G6,2021-12-14 18:20:00,-5972038.2666533515,13732006.389633585,21998750.523303345
G6,2021-12-14 18:36:40,-8275188.195377952,12149546.442625124,22189633.54601882
G6,2021-12-14 18:53:20,-10667536.985805549,10716364.856311753,21910297.45146819
G6,2021-12-14 19:10:00,-13086782.805657946,9463884.591471776,21166671.870714456
G6,2021-12-14 19:26:40,-15466492.916951656,8411237.273421556,19974541.39564552
G6,2021-12-14 19:43:20,-17739009.39382089,7564567.170131374,18359211.91281513
G6,2021-12-14 20:00:00,-19838430.3112541,6916972.237241792,16354975.466718202
G6,2021-12-14 20:16:40,-21703525.838969063,6449083.925673838,14004384.587727807
G6,2021-12-14 20:33:20,-23280451.50986217,6130257.006038224,11357351.008685676
G6,2021-12-14 20:50:00,-24525130.29883082,5920311.53002134,8470087.45621524
G6,2021-12-14 21:06:40,-25405190.646465342,5771742.604791906,5403914.6524616275
G6,2021-12-14 21:23:20,-25901368.498410303,5632291.17695641,2223958.705591006
G6,2021-12-14 21:40:00,-26008306.83709975,5447751.610205928,-1002233.3946203559
G6,2021-12-14 21:56:40,-25734714.855637103,5164880.365333031,-4206130.519056955
G6,2021-12-14 22:13:20,-25102879.482123513,4734265.137999128,-7319675.457622319
G6,2021-12-14 22:30:00,-24147552.915108822,4113015.641245409,-10276732.839351872
G6,2021-12-14 22:46:40,-22914269.65499021,3267145.7568321796,-13014495.686459247
G6,2021-12-14 23:03:20,-21457173.743488923,2173531.6017301995,-15474820.35403606
G6,2021-12-14 23:20:00,-19836460.220107373,821350.4254286159,-17605461.30074917
G6,2021-12-14 23:36:40,-18115553.04436499,-787069.8425935693,-19361179.475733846
G11,2021-12-14 00:00:00,-21638456.94525536,8753489.594015796,-12665233.811386243
G11,2021-12-14 00:16:40,-20577532.371423528,7325856.50217512,-15106798.506030953
G11,2021-12-14 00:33:20,-19417096.949580304,5618864.001266712,-17227617.69550222
G11,2021-12-14 00:50:00,-18215276.096172325,3649462.351653954,-18982666.058047302
G11,2021-12-14 01:06:40,-17027465.185912866,1447080.0217934735,-20334688.01126905
G11,2021-12-14 01:23:20,-15903698.90952138,-947437.3532041339,-21254986.37032603
G11,2021-12-14 01:40:00,-14886301.633089548,-3483433.2303625275,-21724029.250939943
G11,2021-12-14 01:56:40,-14007930.348442854,-6102516.824063689,-21731862.79771347
G11,2021-12-14 02:13:20,-13290102.914799707,-8741013.107783496,-21278321.356204785
G11,2021-12-14 02:30:00,-12742281.062565504,-11332671.416142872,-20373030.85119577
G11,2021-12-14 02:46:40,-12361551.155021891,-13811505.640227187,-19035205.325316384
G11,2021-12-14 03:03:20,-12132917.21605853,-16114632.694384059,-17293240.780204136
G11,2021-12-14 03:20:00,-12030191.552707229,-18184975.872193348,-15184114.596137801
G11,2021-12-14 03:36:40,-12017439.78568602,-19973705.925481495,-12752602.82979978
G11,2021-12-14 03:53:20,-12050910.58486518,-21442304.93422937,-10050331.537691467
G11,2021-12-14 04:10:00,-12081357.147525128,-22564155.75022863,-7134681.866638951
G11,2021-12-14 04:26:40,-12056638.577815605,-23325582.193083595,-4067571.903401578
G11,2021-12-14 04:43:20,-11924475.755616568,-23726291.217399865,-914141.0862950931
G11,2021-12-14 05:00:00,-11635228.70699185,-23779196.724476647,2258634.7431251416
G11,2021-12-14 05:16:40,-11144561.304176308,-23509634.19244342,5383367.917926368
G11,2021-12-14 05:33:20,-10415864.412091373,-22954004.407997184,8393692.46205666
G11,2021-12-14 05:50:00,-9422320.115569245,-22157911.870148752,11225675.627543774
G11,2021-12-14 06:06:40,-8148506.844435327,-21173887.55703011,13819177.055033738
G11,2021-12-14 06:23:20,-6591467.212758727,-20058805.5170707,16119126.405138426
G11,2021-12-14 06:40:00,-4761186.115255039,-18871117.20748475,18076692.226989377
G11,2021-12-14 06:56:40,-2680454.8124066154,-17668035.972670555,19650317.34717643
G11,2021-12-14 07:13:20,-384126.0144275464,-16502806.155055054,20806599.08445198
G11,2021-12-14 07:30:00,2082206.0625245087,-15422187.000195215,21520996.023648944
G11,2021-12-14 07:46:40,4664039.415108918,-14464271.005364364,21778346.818275664
G11,2021-12-14 08:03:20,7300226.167537304,-13656740.202454433,21573190.445793055
G11,2021-12-14 08:20:00,9925556.847046454,-13015642.85101199,20909881.435538836
G11,2021-12-14 08:36:40,12473545.92028156,-12544748.146035066,19802497.76222838
G11,2021-12-14 08:53:20,14879287.911434222,-12235508.982759653,18274543.293362442
G11,2021-12-14 09:10:00,17082249.970083315,-12067633.847021198,16358450.84673112
G11,2021-12-14 09:26:40,19028869.60212848,-12010239.858200453,14094896.002818916
G11,2021-12-14 09:43:20,20674835.31396115,-12023531.235201024,11531935.766996566
G11,2021-12-14 10:00:00,21986942.76050786,-12060922.2909864,8723989.917076357
G11,2021-12-14 10:16:40,22944438.97190901,-12071502.6905084,5730686.319712282
G11,2021-12-14 10:33:20,23539791.44877462,-12002726.170928158,2615594.5607913258
G11,2021-12-14 10:50:00,23778846.230900984,-11803193.045116145,-555125.1873070527
G11,2021-12-14 11:06:40,23680368.157565292,-11425392.146979135,-3714129.138613006
G11,2021-12-14 11:23:20,23274986.039503668,-10828269.684980072,-6794322.441505562
G11,2021-12-14 11:40:00,22603593.90869925,-9979500.679452628,-9730286.410411125
G11,2021-12-14 11:56:40,21715285.500829633,-8857352.875961032,-12459669.668781305
G11,2021-12-14 12:13:20,20664921.376848426,-7452052.551012552,-14924513.290923623
G11,2021-12-14 12:30:00,19510445.517561827,-5766585.490764166,-17072481.595513757
G11,2021-12-14 12:46:40,18310079.991840836,-3816893.4492142415,-18857972.449851792
G11,2021-12-14 13:03:20,17119531.860617705,-1631455.2561676083,-20243083.705981214
G11,2021-12-14 13:20:00,15989345.603560317,749728.9488737974,-21198415.610643055
G11,2021-12-14 13:36:40,14962527.127296302,3276703.528966194,-21703692.611102816
G11,2021-12-14 13:53:20,14072552.218018219,5891600.312111696,-21748191.82399007
G11,2021-12-14 14:10:00,13341853.794437444,8531063.228132632,-21330969.46104179
G11,2021-12-14 14:26:40,12780859.391008763,11128941.084970035,-20460880.643495817
G11,2021-12-14 14:43:20,12387624.037963837,13619122.230777672,-19156392.226768438
G11,2021-12-14 15:00:00,12148075.32800784,15938378.050979564,-17445192.447189245
G11,2021-12-14 15:16:40,12036858.285303233,18029081.69297397,-15363605.342564374
G11,2021-12-14 15:33:20,12018739.035445504,19841674.139793172,-12955821.933031488
G11,2021-12-14 15:50:00,12050499.554577952,21336761.531012475,-10272964.01316028
G11,2021-12-14 16:06:40,12083232.217798691,22486744.93921912,-7372000.023425736
G11,2021-12-14 16:23:20,12064923.606667306,23276905.87302434,-4314535.750416949
G11,2021-12-14 16:40:00,11943203.019724244,23705896.573892105,-1165505.4544416089
G11,2021-12-14 16:56:40,11668123.06436325,23785612.487107754,2008208.6558908229
G11,2021-12-14 17:13:20,11194838.014559902,23540453.75741613,5139198.9780329
G11,2021-12-14 17:30:00,10486050.403878761,23006011.79243744,8160966.457263558
G11,2021-12-14 17:46:40,9514107.367297798,22227244.41793618,11009334.988963926
G11,2021-12-14 18:03:20,8262645.010460039,21256227.564163223,13623815.815614864
G11,2021-12-14 18:20:00,6727700.742441436,20149591.57285869,15948892.641860645
G11,2021-12-14 18:36:40,4918238.986014228,18965765.122109868,17935200.059036825
G11,2021-12-14 18:53:20,2856063.723490781,17762158.724756107,19540570.34320956
G11,2021-12-14 19:10:00,575120.5803113244,16592422.36298806,20730926.676548015
G11,2021-12-14 19:26:40,-1879779.8126748214,15503907.991394078,21481004.241423562
G11,2021-12-14 19:43:20,-4454757.977696892,14535457.598052122,21774884.351670157
G11,2021-12-14 20:00:00,-7089097.467526173,13715621.77293571,21606330.725670062
G11,2021-12-14 20:16:40,-9717808.047702769,13061393.065648401,20978921.093205154
G11,2021-12-14 20:33:20,-12274400.084044052,12577513.805820294,19905971.496982794
G11,2021-12-14 20:50:00,-14693739.990364412,12256390.663209718,18410254.845225006
G11,2021-12-14 21:06:40,-16914852.647129204,12078619.313438216,16523519.443585712
G11,2021-12-14 21:23:20,-18883539.052449506,12014093.489608647,14285817.331595918
G11,2021-12-14 21:40:00,-20554686.02745665,12023644.794008955,11744656.212319208
